date,fund_name,nav,cap,fund_type
2019-03-05,SBI Large & Midcap Fund,217.405,Large & Mid Cap,Equity
2019-03-06,SBI Large & Midcap Fund,219.4247,Large & Mid Cap,Equity
2019-03-07,SBI Large & Midcap Fund,219.9525,Large & Mid Cap,Equity
2019-03-08,SBI Large & Midcap Fund,219.7059,Large & Mid Cap,Equity
2019-03-09,SBI Large & Midcap Fund,219.7059,Large & Mid Cap,Equity
2019-03-10,SBI Large & Midcap Fund,219.7059,Large & Mid Cap,Equity
2019-03-11,SBI Large & Midcap Fund,223.0298,Large & Mid Cap,Equity
2019-03-12,SBI Large & Midcap Fund,226.1176,Large & Mid Cap,Equity
2019-03-13,SBI Large & Midcap Fund,225.8259,Large & Mid Cap,Equity
2019-03-14,SBI Large & Midcap Fund,225.2616,Large & Mid Cap,Equity
2019-03-15,SBI Large & Midcap Fund,226.3969,Large & Mid Cap,Equity
2019-03-16,SBI Large & Midcap Fund,226.3969,Large & Mid Cap,Equity
2019-03-17,SBI Large & Midcap Fund,226.3969,Large & Mid Cap,Equity
2019-03-18,SBI Large & Midcap Fund,226.0616,Large & Mid Cap,Equity
2019-03-19,SBI Large & Midcap Fund,226.921,Large & Mid Cap,Equity
2019-03-20,SBI Large & Midcap Fund,226.2839,Large & Mid Cap,Equity
2019-03-21,SBI Large & Midcap Fund,226.2839,Large & Mid Cap,Equity
2019-03-22,SBI Large & Midcap Fund,225.0408,Large & Mid Cap,Equity
2019-03-23,SBI Large & Midcap Fund,225.0408,Large & Mid Cap,Equity
2019-03-24,SBI Large & Midcap Fund,225.0408,Large & Mid Cap,Equity
2019-03-25,SBI Large & Midcap Fund,222.8971,Large & Mid Cap,Equity
2019-03-26,SBI Large & Midcap Fund,224.8357,Large & Mid Cap,Equity
2019-03-27,SBI Large & Midcap Fund,225.2331,Large & Mid Cap,Equity
2019-03-28,SBI Large & Midcap Fund,227.5056,Large & Mid Cap,Equity
2019-03-29,SBI Large & Midcap Fund,229.4264,Large & Mid Cap,Equity
2019-03-30,SBI Large & Midcap Fund,229.4264,Large & Mid Cap,Equity
2019-03-31,SBI Large & Midcap Fund,229.4264,Large & Mid Cap,Equity
2019-04-01,SBI Large & Midcap Fund,230.345,Large & Mid Cap,Equity
2019-04-02,SBI Large & Midcap Fund,231.3434,Large & Mid Cap,Equity
2019-04-03,SBI Large & Midcap Fund,228.6656,Large & Mid Cap,Equity
2019-04-04,SBI Large & Midcap Fund,228.4967,Large & Mid Cap,Equity
2019-04-05,SBI Large & Midcap Fund,229.7101,Large & Mid Cap,Equity
2019-04-06,SBI Large & Midcap Fund,229.7101,Large & Mid Cap,Equity
2019-04-07,SBI Large & Midcap Fund,229.7101,Large & Mid Cap,Equity
2019-04-08,SBI Large & Midcap Fund,228.7791,Large & Mid Cap,Equity
2019-04-09,SBI Large & Midcap Fund,229.2142,Large & Mid Cap,Equity
2019-04-10,SBI Large & Midcap Fund,228.0051,Large & Mid Cap,Equity
2019-04-11,SBI Large & Midcap Fund,229.122,Large & Mid Cap,Equity
2019-04-12,SBI Large & Midcap Fund,229.2853,Large & Mid Cap,Equity
2019-04-13,SBI Large & Midcap Fund,229.2853,Large & Mid Cap,Equity
2019-04-14,SBI Large & Midcap Fund,229.2853,Large & Mid Cap,Equity
2019-04-15,SBI Large & Midcap Fund,230.7994,Large & Mid Cap,Equity
2019-04-16,SBI Large & Midcap Fund,232.3141,Large & Mid Cap,Equity
2019-04-17,SBI Large & Midcap Fund,232.3141,Large & Mid Cap,Equity
2019-04-18,SBI Large & Midcap Fund,231.3633,Large & Mid Cap,Equity
2019-04-19,SBI Large & Midcap Fund,231.3633,Large & Mid Cap,Equity
2019-04-20,SBI Large & Midcap Fund,231.3633,Large & Mid Cap,Equity
2019-04-21,SBI Large & Midcap Fund,231.3633,Large & Mid Cap,Equity
2019-04-22,SBI Large & Midcap Fund,228.4991,Large & Mid Cap,Equity
2019-04-23,SBI Large & Midcap Fund,227.9465,Large & Mid Cap,Equity
2019-04-24,SBI Large & Midcap Fund,229.3025,Large & Mid Cap,Equity
2019-04-25,SBI Large & Midcap Fund,228.626,Large & Mid Cap,Equity
2019-04-26,SBI Large & Midcap Fund,229.9846,Large & Mid Cap,Equity
2019-04-27,SBI Large & Midcap Fund,229.9846,Large & Mid Cap,Equity
2019-04-28,SBI Large & Midcap Fund,229.9846,Large & Mid Cap,Equity
2019-04-29,SBI Large & Midcap Fund,229.9846,Large & Mid Cap,Equity
2019-04-30,SBI Large & Midcap Fund,230.2162,Large & Mid Cap,Equity
2019-05-01,SBI Large & Midcap Fund,230.2162,Large & Mid Cap,Equity
2019-05-02,SBI Large & Midcap Fund,229.4134,Large & Mid Cap,Equity
2019-05-03,SBI Large & Midcap Fund,228.8894,Large & Mid Cap,Equity
2019-05-04,SBI Large & Midcap Fund,228.8894,Large & Mid Cap,Equity
2019-05-05,SBI Large & Midcap Fund,228.8894,Large & Mid Cap,Equity
2019-05-06,SBI Large & Midcap Fund,226.907,Large & Mid Cap,Equity
2019-05-07,SBI Large & Midcap Fund,224.6595,Large & Mid Cap,Equity
2019-05-08,SBI Large & Midcap Fund,221.8094,Large & Mid Cap,Equity
2019-05-09,SBI Large & Midcap Fund,220.7324,Large & Mid Cap,Equity
2019-05-10,SBI Large & Midcap Fund,221.1768,Large & Mid Cap,Equity
2019-05-11,SBI Large & Midcap Fund,221.1768,Large & Mid Cap,Equity
2019-05-12,SBI Large & Midcap Fund,221.1768,Large & Mid Cap,Equity
2019-05-13,SBI Large & Midcap Fund,218.1209,Large & Mid Cap,Equity
2019-05-14,SBI Large & Midcap Fund,218.8723,Large & Mid Cap,Equity
2019-05-15,SBI Large & Midcap Fund,217.5109,Large & Mid Cap,Equity
2019-05-16,SBI Large & Midcap Fund,218.4704,Large & Mid Cap,Equity
2019-05-17,SBI Large & Midcap Fund,219.883,Large & Mid Cap,Equity
2019-05-18,SBI Large & Midcap Fund,219.883,Large & Mid Cap,Equity
2019-05-19,SBI Large & Midcap Fund,219.883,Large & Mid Cap,Equity
2019-05-20,SBI Large & Midcap Fund,227.9612,Large & Mid Cap,Equity
2019-05-21,SBI Large & Midcap Fund,225.734,Large & Mid Cap,Equity
2019-05-22,SBI Large & Midcap Fund,226.1557,Large & Mid Cap,Equity
2019-05-23,SBI Large & Midcap Fund,226.4052,Large & Mid Cap,Equity
2019-05-24,SBI Large & Midcap Fund,231.8863,Large & Mid Cap,Equity
2019-05-25,SBI Large & Midcap Fund,231.8863,Large & Mid Cap,Equity
2019-05-26,SBI Large & Midcap Fund,231.8863,Large & Mid Cap,Equity
2019-05-27,SBI Large & Midcap Fund,234.0298,Large & Mid Cap,Equity
2019-05-28,SBI Large & Midcap Fund,234.0045,Large & Mid Cap,Equity
2019-05-29,SBI Large & Midcap Fund,231.0652,Large & Mid Cap,Equity
2019-05-30,SBI Large & Midcap Fund,232.2451,Large & Mid Cap,Equity
2019-05-31,SBI Large & Midcap Fund,233.0608,Large & Mid Cap,Equity
2019-06-01,SBI Large & Midcap Fund,233.0608,Large & Mid Cap,Equity
2019-06-02,SBI Large & Midcap Fund,233.0608,Large & Mid Cap,Equity
2019-06-03,SBI Large & Midcap Fund,234.1213,Large & Mid Cap,Equity
2019-06-04,SBI Large & Midcap Fund,233.2314,Large & Mid Cap,Equity
2019-06-05,SBI Large & Midcap Fund,233.2314,Large & Mid Cap,Equity
2019-06-06,SBI Large & Midcap Fund,229.2385,Large & Mid Cap,Equity
2019-06-07,SBI Large & Midcap Fund,229.6023,Large & Mid Cap,Equity
2019-06-08,SBI Large & Midcap Fund,229.6023,Large & Mid Cap,Equity
2019-06-09,SBI Large & Midcap Fund,229.6023,Large & Mid Cap,Equity
2019-06-10,SBI Large & Midcap Fund,230.4096,Large & Mid Cap,Equity
2019-06-11,SBI Large & Midcap Fund,231.6466,Large & Mid Cap,Equity
2019-06-12,SBI Large & Midcap Fund,230.3487,Large & Mid Cap,Equity
2019-06-13,SBI Large & Midcap Fund,230.1015,Large & Mid Cap,Equity
2019-06-14,SBI Large & Midcap Fund,228.2487,Large & Mid Cap,Equity
2019-06-15,SBI Large & Midcap Fund,228.2487,Large & Mid Cap,Equity
2019-06-16,SBI Large & Midcap Fund,228.2487,Large & Mid Cap,Equity
2019-06-17,SBI Large & Midcap Fund,225.3561,Large & Mid Cap,Equity
2019-06-18,SBI Large & Midcap Fund,226.1597,Large & Mid Cap,Equity
2019-06-19,SBI Large & Midcap Fund,224.939,Large & Mid Cap,Equity
2019-06-20,SBI Large & Midcap Fund,228.0865,Large & Mid Cap,Equity
2019-06-21,SBI Large & Midcap Fund,227.8407,Large & Mid Cap,Equity
2019-06-22,SBI Large & Midcap Fund,227.8407,Large & Mid Cap,Equity
2019-06-23,SBI Large & Midcap Fund,227.8407,Large & Mid Cap,Equity
2019-06-24,SBI Large & Midcap Fund,227.6645,Large & Mid Cap,Equity
2019-06-25,SBI Large & Midcap Fund,229.7689,Large & Mid Cap,Equity
2019-06-26,SBI Large & Midcap Fund,231.304,Large & Mid Cap,Equity
2019-06-27,SBI Large & Midcap Fund,231.524,Large & Mid Cap,Equity
2019-06-28,SBI Large & Midcap Fund,230.9354,Large & Mid Cap,Equity
2019-06-29,SBI Large & Midcap Fund,230.9354,Large & Mid Cap,Equity
2019-06-30,SBI Large & Midcap Fund,230.9354,Large & Mid Cap,Equity
2019-07-01,SBI Large & Midcap Fund,232.074,Large & Mid Cap,Equity
2019-07-02,SBI Large & Midcap Fund,233.1266,Large & Mid Cap,Equity
2019-07-03,SBI Large & Midcap Fund,233.0237,Large & Mid Cap,Equity
2019-07-04,SBI Large & Midcap Fund,233.5875,Large & Mid Cap,Equity
2019-07-05,SBI Large & Midcap Fund,230.8781,Large & Mid Cap,Equity
2019-07-06,SBI Large & Midcap Fund,230.8781,Large & Mid Cap,Equity
2019-07-07,SBI Large & Midcap Fund,230.8781,Large & Mid Cap,Equity
2019-07-08,SBI Large & Midcap Fund,226.4104,Large & Mid Cap,Equity
2019-07-09,SBI Large & Midcap Fund,226.9703,Large & Mid Cap,Equity
2019-07-10,SBI Large & Midcap Fund,225.871,Large & Mid Cap,Equity
2019-07-11,SBI Large & Midcap Fund,226.7619,Large & Mid Cap,Equity
2019-07-12,SBI Large & Midcap Fund,226.8568,Large & Mid Cap,Equity
2019-07-13,SBI Large & Midcap Fund,226.8568,Large & Mid Cap,Equity
2019-07-14,SBI Large & Midcap Fund,226.8568,Large & Mid Cap,Equity
2019-07-15,SBI Large & Midcap Fund,226.7527,Large & Mid Cap,Equity
2019-07-16,SBI Large & Midcap Fund,228.8911,Large & Mid Cap,Equity
2019-07-17,SBI Large & Midcap Fund,229.61,Large & Mid Cap,Equity
2019-07-18,SBI Large & Midcap Fund,227.136,Large & Mid Cap,Equity
2019-07-19,SBI Large & Midcap Fund,223.8704,Large & Mid Cap,Equity
2019-07-20,SBI Large & Midcap Fund,223.8704,Large & Mid Cap,Equity
2019-07-21,SBI Large & Midcap Fund,223.8704,Large & Mid Cap,Equity
2019-07-22,SBI Large & Midcap Fund,223.0603,Large & Mid Cap,Equity
2019-07-23,SBI Large & Midcap Fund,222.4122,Large & Mid Cap,Equity
2019-07-24,SBI Large & Midcap Fund,220.4037,Large & Mid Cap,Equity
2019-07-25,SBI Large & Midcap Fund,220.6672,Large & Mid Cap,Equity
2019-07-26,SBI Large & Midcap Fund,221.5597,Large & Mid Cap,Equity
2019-07-27,SBI Large & Midcap Fund,221.5597,Large & Mid Cap,Equity
2019-07-28,SBI Large & Midcap Fund,221.5597,Large & Mid Cap,Equity
2019-07-29,SBI Large & Midcap Fund,219.8983,Large & Mid Cap,Equity
2019-07-30,SBI Large & Midcap Fund,218.1276,Large & Mid Cap,Equity
2019-07-31,SBI Large & Midcap Fund,219.1902,Large & Mid Cap,Equity
2019-08-01,SBI Large & Midcap Fund,216.1082,Large & Mid Cap,Equity
2019-08-02,SBI Large & Midcap Fund,215.2489,Large & Mid Cap,Equity
2019-08-03,SBI Large & Midcap Fund,215.2489,Large & Mid Cap,Equity
2019-08-04,SBI Large & Midcap Fund,215.2489,Large & Mid Cap,Equity
2019-08-05,SBI Large & Midcap Fund,212.5951,Large & Mid Cap,Equity
2019-08-06,SBI Large & Midcap Fund,215.3273,Large & Mid Cap,Equity
2019-08-07,SBI Large & Midcap Fund,214.3765,Large & Mid Cap,Equity
2019-08-08,SBI Large & Midcap Fund,215.7237,Large & Mid Cap,Equity
2019-08-09,SBI Large & Midcap Fund,216.6155,Large & Mid Cap,Equity
2019-08-10,SBI Large & Midcap Fund,216.6155,Large & Mid Cap,Equity
2019-08-11,SBI Large & Midcap Fund,216.6155,Large & Mid Cap,Equity
2019-08-12,SBI Large & Midcap Fund,216.6155,Large & Mid Cap,Equity
2019-08-13,SBI Large & Midcap Fund,211.2898,Large & Mid Cap,Equity
2019-08-14,SBI Large & Midcap Fund,213.5224,Large & Mid Cap,Equity
2019-08-15,SBI Large & Midcap Fund,213.5224,Large & Mid Cap,Equity
2019-08-16,SBI Large & Midcap Fund,213.9718,Large & Mid Cap,Equity
2019-08-17,SBI Large & Midcap Fund,213.9718,Large & Mid Cap,Equity
2019-08-18,SBI Large & Midcap Fund,213.9718,Large & Mid Cap,Equity
2019-08-19,SBI Large & Midcap Fund,214.922,Large & Mid Cap,Equity
2019-08-20,SBI Large & Midcap Fund,213.4674,Large & Mid Cap,Equity
2019-08-21,SBI Large & Midcap Fund,210.9496,Large & Mid Cap,Equity
2019-08-22,SBI Large & Midcap Fund,208.2688,Large & Mid Cap,Equity
2019-08-23,SBI Large & Midcap Fund,209.7797,Large & Mid Cap,Equity
2019-08-24,SBI Large & Midcap Fund,209.7797,Large & Mid Cap,Equity
2019-08-25,SBI Large & Midcap Fund,209.7797,Large & Mid Cap,Equity
2019-08-26,SBI Large & Midcap Fund,213.3886,Large & Mid Cap,Equity
2019-08-27,SBI Large & Midcap Fund,214.9634,Large & Mid Cap,Equity
2019-08-28,SBI Large & Midcap Fund,214.4449,Large & Mid Cap,Equity
2019-08-29,SBI Large & Midcap Fund,212.3951,Large & Mid Cap,Equity
2019-08-30,SBI Large & Midcap Fund,213.9437,Large & Mid Cap,Equity
2019-08-31,SBI Large & Midcap Fund,213.9437,Large & Mid Cap,Equity
2019-09-01,SBI Large & Midcap Fund,213.9437,Large & Mid Cap,Equity
2019-09-02,SBI Large & Midcap Fund,213.9437,Large & Mid Cap,Equity
2019-09-03,SBI Large & Midcap Fund,210.4226,Large & Mid Cap,Equity
2019-09-04,SBI Large & Midcap Fund,210.8748,Large & Mid Cap,Equity
2019-09-05,SBI Large & Midcap Fund,211.4577,Large & Mid Cap,Equity
2019-09-06,SBI Large & Midcap Fund,212.7672,Large & Mid Cap,Equity
2019-09-07,SBI Large & Midcap Fund,212.7672,Large & Mid Cap,Equity
2019-09-08,SBI Large & Midcap Fund,212.7672,Large & Mid Cap,Equity
2019-09-09,SBI Large & Midcap Fund,214.4028,Large & Mid Cap,Equity
2019-09-10,SBI Large & Midcap Fund,214.4028,Large & Mid Cap,Equity
2019-09-11,SBI Large & Midcap Fund,216.3204,Large & Mid Cap,Equity
2019-09-12,SBI Large & Midcap Fund,216.0566,Large & Mid Cap,Equity
2019-09-13,SBI Large & Midcap Fund,217.6696,Large & Mid Cap,Equity
2019-09-14,SBI Large & Midcap Fund,217.6696,Large & Mid Cap,Equity
2019-09-15,SBI Large & Midcap Fund,217.6696,Large & Mid Cap,Equity
2019-09-16,SBI Large & Midcap Fund,217.0006,Large & Mid Cap,Equity
2019-09-17,SBI Large & Midcap Fund,213.4801,Large & Mid Cap,Equity
2019-09-18,SBI Large & Midcap Fund,213.7759,Large & Mid Cap,Equity
2019-09-19,SBI Large & Midcap Fund,211.6642,Large & Mid Cap,Equity
2019-09-20,SBI Large & Midcap Fund,222.9426,Large & Mid Cap,Equity
2019-09-21,SBI Large & Midcap Fund,222.9426,Large & Mid Cap,Equity
2019-09-22,SBI Large & Midcap Fund,222.9426,Large & Mid Cap,Equity
2019-09-23,SBI Large & Midcap Fund,230.3631,Large & Mid Cap,Equity
2019-09-24,SBI Large & Midcap Fund,229.8,Large & Mid Cap,Equity
2019-09-25,SBI Large & Midcap Fund,225.827,Large & Mid Cap,Equity
2019-09-26,SBI Large & Midcap Fund,227.621,Large & Mid Cap,Equity
2019-09-27,SBI Large & Midcap Fund,227.5531,Large & Mid Cap,Equity
2019-09-28,SBI Large & Midcap Fund,227.5531,Large & Mid Cap,Equity
2019-09-29,SBI Large & Midcap Fund,227.5531,Large & Mid Cap,Equity
2019-09-30,SBI Large & Midcap Fund,226.0356,Large & Mid Cap,Equity
2019-10-01,SBI Large & Midcap Fund,222.6286,Large & Mid Cap,Equity
2019-10-02,SBI Large & Midcap Fund,222.6286,Large & Mid Cap,Equity
2019-10-03,SBI Large & Midcap Fund,221.5553,Large & Mid Cap,Equity
2019-10-04,SBI Large & Midcap Fund,218.6694,Large & Mid Cap,Equity
2019-10-05,SBI Large & Midcap Fund,218.6694,Large & Mid Cap,Equity
2019-10-06,SBI Large & Midcap Fund,218.6694,Large & Mid Cap,Equity
2019-10-07,SBI Large & Midcap Fund,218.176,Large & Mid Cap,Equity
2019-10-08,SBI Large & Midcap Fund,218.176,Large & Mid Cap,Equity
2019-10-09,SBI Large & Midcap Fund,221.4807,Large & Mid Cap,Equity
2019-10-10,SBI Large & Midcap Fund,219.5254,Large & Mid Cap,Equity
2019-10-11,SBI Large & Midcap Fund,220.588,Large & Mid Cap,Equity
2019-10-12,SBI Large & Midcap Fund,220.588,Large & Mid Cap,Equity
2019-10-13,SBI Large & Midcap Fund,220.588,Large & Mid Cap,Equity
2019-10-14,SBI Large & Midcap Fund,221.334,Large & Mid Cap,Equity
2019-10-15,SBI Large & Midcap Fund,221.8069,Large & Mid Cap,Equity
2019-10-16,SBI Large & Midcap Fund,221.9839,Large & Mid Cap,Equity
2019-10-17,SBI Large & Midcap Fund,224.6145,Large & Mid Cap,Equity
2019-10-18,SBI Large & Midcap Fund,226.7221,Large & Mid Cap,Equity
2019-10-19,SBI Large & Midcap Fund,226.7221,Large & Mid Cap,Equity
2019-10-20,SBI Large & Midcap Fund,226.7221,Large & Mid Cap,Equity
2019-10-21,SBI Large & Midcap Fund,226.7221,Large & Mid Cap,Equity
2019-10-22,SBI Large & Midcap Fund,226.9517,Large & Mid Cap,Equity
2019-10-23,SBI Large & Midcap Fund,227.5157,Large & Mid Cap,Equity
2019-10-24,SBI Large & Midcap Fund,226.6072,Large & Mid Cap,Equity
2019-10-25,SBI Large & Midcap Fund,226.5448,Large & Mid Cap,Equity
2019-10-26,SBI Large & Midcap Fund,226.5448,Large & Mid Cap,Equity
2019-10-27,SBI Large & Midcap Fund,226.5448,Large & Mid Cap,Equity
2019-10-28,SBI Large & Midcap Fund,226.5448,Large & Mid Cap,Equity
2019-10-29,SBI Large & Midcap Fund,229.9073,Large & Mid Cap,Equity
2019-10-30,SBI Large & Midcap Fund,230.5506,Large & Mid Cap,Equity
2019-10-31,SBI Large & Midcap Fund,232.0551,Large & Mid Cap,Equity
2019-11-01,SBI Large & Midcap Fund,232.7641,Large & Mid Cap,Equity
2019-11-02,SBI Large & Midcap Fund,232.7641,Large & Mid Cap,Equity
2019-11-03,SBI Large & Midcap Fund,232.7641,Large & Mid Cap,Equity
2019-11-04,SBI Large & Midcap Fund,233.6805,Large & Mid Cap,Equity
2019-11-05,SBI Large & Midcap Fund,232.6886,Large & Mid Cap,Equity
2019-11-06,SBI Large & Midcap Fund,232.6325,Large & Mid Cap,Equity
2019-11-07,SBI Large & Midcap Fund,233.1541,Large & Mid Cap,Equity
2019-11-08,SBI Large & Midcap Fund,232.1196,Large & Mid Cap,Equity
2019-11-09,SBI Large & Midcap Fund,232.1196,Large & Mid Cap,Equity
2019-11-10,SBI Large & Midcap Fund,232.1196,Large & Mid Cap,Equity
2019-11-11,SBI Large & Midcap Fund,232.3833,Large & Mid Cap,Equity
2019-11-12,SBI Large & Midcap Fund,232.3833,Large & Mid Cap,Equity
2019-11-13,SBI Large & Midcap Fund,231.8558,Large & Mid Cap,Equity
2019-11-14,SBI Large & Midcap Fund,233.199,Large & Mid Cap,Equity
2019-11-15,SBI Large & Midcap Fund,233.7964,Large & Mid Cap,Equity
2019-11-16,SBI Large & Midcap Fund,233.7964,Large & Mid Cap,Equity
2019-11-17,SBI Large & Midcap Fund,233.7964,Large & Mid Cap,Equity
2019-11-18,SBI Large & Midcap Fund,233.9528,Large & Mid Cap,Equity
2019-11-19,SBI Large & Midcap Fund,235.2346,Large & Mid Cap,Equity
2019-11-20,SBI Large & Midcap Fund,235.4235,Large & Mid Cap,Equity
2019-11-21,SBI Large & Midcap Fund,233.9844,Large & Mid Cap,Equity
2019-11-22,SBI Large & Midcap Fund,232.4516,Large & Mid Cap,Equity
2019-11-23,SBI Large & Midcap Fund,232.4516,Large & Mid Cap,Equity
2019-11-24,SBI Large & Midcap Fund,232.4516,Large & Mid Cap,Equity
2019-11-25,SBI Large & Midcap Fund,235.1604,Large & Mid Cap,Equity
2019-11-26,SBI Large & Midcap Fund,233.9285,Large & Mid Cap,Equity
2019-11-27,SBI Large & Midcap Fund,235.0624,Large & Mid Cap,Equity
2019-11-28,SBI Large & Midcap Fund,235.8013,Large & Mid Cap,Equity
2019-11-29,SBI Large & Midcap Fund,235.63,Large & Mid Cap,Equity
2019-11-30,SBI Large & Midcap Fund,235.63,Large & Mid Cap,Equity
2019-12-01,SBI Large & Midcap Fund,235.63,Large & Mid Cap,Equity
2019-12-02,SBI Large & Midcap Fund,235.5334,Large & Mid Cap,Equity
2019-12-03,SBI Large & Midcap Fund,233.9984,Large & Mid Cap,Equity
2019-12-04,SBI Large & Midcap Fund,235.3961,Large & Mid Cap,Equity
2019-12-05,SBI Large & Midcap Fund,234.9438,Large & Mid Cap,Equity
2019-12-06,SBI Large & Midcap Fund,233.158,Large & Mid Cap,Equity
2019-12-07,SBI Large & Midcap Fund,233.158,Large & Mid Cap,Equity
2019-12-08,SBI Large & Midcap Fund,233.158,Large & Mid Cap,Equity
2019-12-09,SBI Large & Midcap Fund,232.9669,Large & Mid Cap,Equity
2019-12-10,SBI Large & Midcap Fund,230.9708,Large & Mid Cap,Equity
2019-12-11,SBI Large & Midcap Fund,231.2641,Large & Mid Cap,Equity
2019-12-12,SBI Large & Midcap Fund,232.4708,Large & Mid Cap,Equity
2019-12-13,SBI Large & Midcap Fund,234.2474,Large & Mid Cap,Equity
2019-12-14,SBI Large & Midcap Fund,234.2474,Large & Mid Cap,Equity
2019-12-15,SBI Large & Midcap Fund,234.2474,Large & Mid Cap,Equity
2019-12-16,SBI Large & Midcap Fund,233.7959,Large & Mid Cap,Equity
2019-12-17,SBI Large & Midcap Fund,235.3348,Large & Mid Cap,Equity
2019-12-18,SBI Large & Midcap Fund,234.8609,Large & Mid Cap,Equity
2019-12-19,SBI Large & Midcap Fund,234.854,Large & Mid Cap,Equity
2019-12-20,SBI Large & Midcap Fund,235.1236,Large & Mid Cap,Equity
2019-12-21,SBI Large & Midcap Fund,235.1236,Large & Mid Cap,Equity
2019-12-22,SBI Large & Midcap Fund,235.1236,Large & Mid Cap,Equity
2019-12-23,SBI Large & Midcap Fund,235.2,Large & Mid Cap,Equity
2019-12-24,SBI Large & Midcap Fund,235.0127,Large & Mid Cap,Equity
2019-12-25,SBI Large & Midcap Fund,235.0127,Large & Mid Cap,Equity
2019-12-26,SBI Large & Midcap Fund,234.765,Large & Mid Cap,Equity
2019-12-27,SBI Large & Midcap Fund,236.8506,Large & Mid Cap,Equity
2019-12-28,SBI Large & Midcap Fund,236.8506,Large & Mid Cap,Equity
2019-12-29,SBI Large & Midcap Fund,236.8506,Large & Mid Cap,Equity
2019-12-30,SBI Large & Midcap Fund,236.5739,Large & Mid Cap,Equity
2019-12-31,SBI Large & Midcap Fund,236.6903,Large & Mid Cap,Equity
2020-01-01,SBI Large & Midcap Fund,237.4093,Large & Mid Cap,Equity
2020-01-02,SBI Large & Midcap Fund,239.7892,Large & Mid Cap,Equity
2020-01-03,SBI Large & Midcap Fund,239.5485,Large & Mid Cap,Equity
2020-01-04,SBI Large & Midcap Fund,239.5485,Large & Mid Cap,Equity
2020-01-05,SBI Large & Midcap Fund,239.5485,Large & Mid Cap,Equity
2020-01-06,SBI Large & Midcap Fund,235.5228,Large & Mid Cap,Equity
2020-01-07,SBI Large & Midcap Fund,236.3006,Large & Mid Cap,Equity
2020-01-08,SBI Large & Midcap Fund,236.8202,Large & Mid Cap,Equity
2020-01-09,SBI Large & Midcap Fund,239.234,Large & Mid Cap,Equity
2020-01-10,SBI Large & Midcap Fund,240.1558,Large & Mid Cap,Equity
2020-01-11,SBI Large & Midcap Fund,240.1558,Large & Mid Cap,Equity
2020-01-12,SBI Large & Midcap Fund,240.1558,Large & Mid Cap,Equity
2020-01-13,SBI Large & Midcap Fund,241.431,Large & Mid Cap,Equity
2020-01-14,SBI Large & Midcap Fund,242.4163,Large & Mid Cap,Equity
2020-01-15,SBI Large & Midcap Fund,242.4628,Large & Mid Cap,Equity
2020-01-16,SBI Large & Midcap Fund,243.6255,Large & Mid Cap,Equity
2020-01-17,SBI Large & Midcap Fund,244.5602,Large & Mid Cap,Equity
2020-01-18,SBI Large & Midcap Fund,244.5602,Large & Mid Cap,Equity
2020-01-19,SBI Large & Midcap Fund,244.5602,Large & Mid Cap,Equity
2020-01-20,SBI Large & Midcap Fund,244.0006,Large & Mid Cap,Equity
2020-01-21,SBI Large & Midcap Fund,243.5928,Large & Mid Cap,Equity
